longitude latitude valor
-51.8354430380 -3.0338983051 365.6176913864
-51.7721518987 -3.0338983051 334.1969551250
-51.7088607595 -3.0338983051 304.1432233119
-51.6455696203 -3.0338983051 275.9211956427
-51.5822784810 -3.0338983051 249.8755691043
-51.5189873418 -3.0338983051 226.2330278181
-51.4556962025 -3.0338983051 205.1101438226
-51.3924050633 -3.0338983051 186.5258228961
-51.3291139241 -3.0338983051 170.4168061579
-51.2658227848 -3.0338983051 156.6547575115
-51.2025316456 -3.0338983051 145.0636042075
-51.1392405063 -3.0338983051 135.4360201179
-51.0759493671 -3.0338983051 127.5482129994
-51.0126582278 -3.0338983051 121.1724639387
-50.9493670886 -3.0338983051 116.0871402615
-50.8860759494 -3.0338983051 112.0841406608
-50.8227848101 -3.0338983051 108.9739195597
-50.7594936709 -3.0338983051 106.5883710419
-50.6962025316 -3.0338983051 104.7819320868
-50.6329113924 -3.0338983051 103.4312964046
-50.5696202532 -3.0338983051 102.4341231309
-50.5063291139 -3.0338983051 101.7070896470
-50.4430379747 -3.0338983051 101.1835853761
-50.3797468354 -3.0338983051 100.8112829139
-50.3164556962 -3.0338983051 100.5497617819
-50.2531645570 -3.0338983051 100.3683038328
-50.1898734177 -3.0338983051 100.2439312314
-50.1265822785 -3.0338983051 100.1597195415
-50.0632911392 -3.0338983051 100.1033899151
-50.0000000000 -3.0338983051 100.0661649181
-55.0000000000 -2.9661016949 100.0571233097
-54.9367088608 -2.9661016949 100.0870532995
-54.8734177215 -2.9661016949 100.1311330391
-54.8101265823 -2.9661016949 100.1954869533
-54.7468354430 -2.9661016949 100.2887966269
-54.6835443038 -2.9661016949 100.4233891505
-54.6202531646 -2.9661016949 100.6167549227
-54.5569620253 -2.9661016949 100.8935882390
-54.4936708861 -2.9661016949 101.2884042107
-54.4303797468 -2.9661016949 101.8487072037
-54.3670886076 -2.9661016949 102.6385692250
-54.3037974684 -2.9661016949 103.7423339343
-54.2405063291 -2.9661016949 105.2680188684
-54.1772151899 -2.9661016949 107.3498799929
-54.1139240506 -2.9661016949 110.1495639183
-54.0506329114 -2.9661016949 113.8553269974
-53.9873417722 -2.9661016949 118.6789472354
-53.9240506329 -2.9661016949 124.8501676531
-53.8607594937 -2.9661016949 132.6087406266
-53.7974683544 -2.9661016949 142.1943384421
-53.7341772152 -2.9661016949 153.8347170100
-53.6708860759 -2.9661016949 167.7325593193
-53.6075949367 -2.9661016949 184.0514104569
-53.5443037975 -2.9661016949 202.9011003347
-53.4810126582 -2.9661016949 224.3230911079
-53.4177215190 -2.9661016949 248.2763196119
-53.3544303797 -2.9661016949 274.6243269694
-53.2911392405 -2.9661016949 303.1247297134
-53.2278481013 -2.9661016949 333.4223094382
-53.1645569620 -2.9661016949 365.0470932990
-53.1012658228 -2.9661016949 397.4186963511
-53.0379746835 -2.9661016949 429.8578683594
-52.9746835443 -2.9661016949 461.6056490013
-52.9113924051 -2.9661016949 491.8498456859
-52.8481012658 -2.9661016949 519.7577957130
-52.7848101266 -2.9661016949 544.5136584590
-52.7215189873 -2.9661016949 565.3578972539
-52.6582278481 -2.9661016949 581.6262296625
-52.5949367089 -2.9661016949 592.7851977160
-52.5316455696 -2.9661016949 598.4616551171
-52.4683544304 -2.9661016949 598.4638753567
-52.4050632911 -2.9661016949 592.7926141055
-52.3417721519 -2.9661016949 581.6412490377
-52.2784810127 -2.9661016949 565.3849916259
-52.2151898734 -2.9661016949 544.5600314518
-52.1518987342 -2.9661016949 519.8342486292
-52.0886075949 -2.9661016949 491.9717395903
-52.0253164557 -2.9661016949 461.7937909165
-51.9620253165 -2.9661016949 430.1390758892
-51.8987341772 -2.9661016949 397.8257380267
-51.8354430380 -2.9661016949 365.6176911493
-51.7721518987 -2.9661016949 334.1969550387
-51.7088607595 -2.9661016949 304.1432232815
-51.6455696203 -2.9661016949 275.9211956324
-51.5822784810 -2.9661016949 249.8755691008
-51.5189873418 -2.9661016949 226.2330278170
-51.4556962025 -2.9661016949 205.1101438223
-51.3924050633 -2.9661016949 186.5258228960
-51.3291139241 -2.9661016949 170.4168061579
-51.2658227848 -2.9661016949 156.6547575115
-51.2025316456 -2.9661016949 145.0636042075
-51.1392405063 -2.9661016949 135.4360201179
-51.0759493671 -2.9661016949 127.5482129994
-51.0126582278 -2.9661016949 121.1724639387
-50.9493670886 -2.9661016949 116.0871402615
-50.8860759494 -2.9661016949 112.0841406608
-50.8227848101 -2.9661016949 108.9739195597
-50.7594936709 -2.9661016949 106.5883710419
-50.6962025316 -2.9661016949 104.7819320868
-50.6329113924 -2.9661016949 103.4312964046
-50.5696202532 -2.9661016949 102.4341231309
-50.5063291139 -2.9661016949 101.7070896470
-50.4430379747 -2.9661016949 101.1835853761
-50.3797468354 -2.9661016949 100.8112829139
-50.3164556962 -2.9661016949 100.5497617819
-50.2531645570 -2.9661016949 100.3683038328
-50.1898734177 -2.9661016949 100.2439312314
-50.1265822785 -2.9661016949 100.1597195415
-50.0632911392 -2.9661016949 100.1033899151
-50.0000000000 -2.9661016949 100.0661649181
-55.0000000000 -2.8983050847 100.0503108533
-54.9367088608 -2.8983050847 100.0749551901
-54.8734177215 -2.8983050847 100.1102397983
-54.8101265823 -2.8983050847 100.1604289511
-54.7468354430 -2.8983050847 100.2316770975
-54.6835443038 -2.8983050847 100.3330655449
-54.6202531646 -2.8983050847 100.4781742677
-54.5569620253 -2.8983050847 100.6873331997
-54.4936708861 -2.8983050847 100.9906444685
-54.4303797468 -2.8983050847 101.4317562645
-54.3670886076 -2.8983050847 102.0722012131
-54.3037974684 -2.8983050847 102.9959077202
-54.2405063291 -2.8983050847 104.3132932698
-54.1772151899 -2.8983050847 106.1642097940
-54.1139240506 -2.8983050847 108.7189875214
-54.0506329114 -2.8983050847 112.1769482299
-53.9873417722 -2.8983050847 116.7620255494
-53.9240506329 -2.8983050847 122.7154873545
-53.8607594937 -2.8983050847 130.2861169119
-53.7974683544 -2.8983050847 139.7184806536
-53.7341772152 -2.8983050847 151.2400227745
-53.6708860759 -2.8983050847 165.0476662432
-53.6075949367 -2.8983050847 181.2944159954
-53.5443037975 -2.8983050847 200.0762508298
-53.4810126582 -2.8983050847 221.4194657079
-53.4177215190 -2.8983050847 245.2686649365
-53.3544303797 -2.8983050847 271.4758253085
-53.2911392405 -2.8983050847 299.7911909160
-53.2278481013 -2.8983050847 329.8571175612
-53.1645569620 -2.8983050847 361.2062254803
-53.1012658228 -2.8983050847 393.2652376545
-53.0379746835 -2.8983050847 425.3656236696
-52.9746835443 -2.8983050847 456.7616477044
-52.9113924051 -2.8983050847 486.6557038019
-52.8481012658 -2.8983050847 514.2300194625
-52.7848101266 -2.8983050847 538.6830387703
-52.7215189873 -2.8983050847 559.2681666391
-52.6582278481 -2.8983050847 575.3321479970
-52.5949367089 -2.8983050847 586.3502180266
-52.5316455696 -2.8983050847 591.9553058726
-52.4683544304 -2.8983050847 591.9589869922
-52.4050632911 -2.8983050847 586.3625142748
-52.3417721519 -2.8983050847 575.3570498667
-52.2784810127 -2.8983050847 559.3130886488
-52.2151898734 -2.8983050847 538.7599244067
-52.1518987342 -2.8983050847 514.3567771022
-52.0886075949 -2.8983050847 486.8578018302
-52.0253164557 -2.8983050847 457.0735838124
-51.9620253165 -2.8983050847 425.8318609899
-51.8987341772 -2.8983050847 393.9401058568
-51.8354430380 -2.8983050847 362.1522670492
-51.7721518987 -2.8983050847 331.1414668430
-51.7088607595 -2.8983050847 301.4798359969
-51.6455696203 -2.8983050847 273.6260115806
-51.5822784810 -2.8983050847 247.9201934953
-51.5189873418 -2.8983050847 224.5861084141
-51.4556962025 -2.8983050847 203.7388075074
-51.3924050633 -2.8983050847 185.3969498988
-51.3291139241 -2.8983050847 169.4981020260
-51.2658227848 -2.8983050847 155.9156021500
-51.2025316456 -2.8983050847 144.4756746827
-51.1392405063 -2.8983050847 134.9736984099
-51.0759493671 -2.8983050847 127.1888008294
-51.0126582278 -2.8983050847 120.8962339993
-50.9493670886 -2.8983050847 115.8772568113
-50.8860759494 -2.8983050847 111.9264829856
-50.8227848101 -2.8983050847 108.8568398819
-50.7594936709 -2.8983050847 106.5024148046
-50.6962025316 -2.8983050847 104.7195438445
-50.6329113924 -2.8983050847 103.3865294468
-50.5696202532 -2.8983050847 102.4023659539
-50.5063291139 -2.8983050847 101.6848178287
-50.4430379747 -2.8983050847 101.1681435400
-50.3797468354 -2.8983050847 100.8006983815
-50.3164556962 -2.8983050847 100.5425892269
-50.2531645570 -2.8983050847 100.3634986979
-50.1898734177 -2.8983050847 100.2407487436
-50.1265822785 -2.8983050847 100.1576357350
-50.0632911392 -2.8983050847 100.1020410220
-50.0000000000 -2.8983050847 100.0653016869
-55.0000000000 -2.8305084746 100.0396516450
-54.9367088608 -2.8305084746 100.0561092685
-54.8734177215 -2.8305084746 100.0778047165
-54.8101265823 -2.8305084746 100.1061467552
-54.7468354430 -2.8305084746 100.1434083451
-54.6835443038 -2.8305084746 100.1936786860
-54.6202531646 -2.8305084746 100.2645080840
-54.5569620253 -2.8305084746 100.3694668160
-54.4936708861 -2.8305084746 100.5317666194
-54.4303797468 -2.8305084746 100.7889339807
-54.3670886076 -2.8305084746 101.1982798506
-54.3037974684 -2.8305084746 101.8426133812
-54.2405063291 -2.8305084746 102.8353631208
-54.1772151899 -2.8305084746 104.3240848021
-54.1139240506 -2.8305084746 106.4913342197
-54.0506329114 -2.8305084746 109.5521149724
-53.9873417722 -2.8305084746 113.7475586497
-53.9240506329 -2.8305084746 119.3350705397
-53.8607594937 -2.8305084746 126.5757324131
-53.7974683544 -2.8305084746 135.7201384635
-53.7341772152 -2.8305084746 146.9939378754
-53.6708860759 -2.8305084746 160.5841446906
-53.6075949367 -2.8305084746 176.6268356043
-53.5443037975 -2.8305084746 195.1963537292
-53.4810126582 -2.8305084746 216.2957601691
-53.4177215190 -2.8305084746 239.8481698859
-53.3544303797 -2.8305084746 265.6888207633
-53.2911392405 -2.8305084746 293.5581878377
-53.2278481013 -2.8305084746 323.0970120305
-53.1645569620 -2.8305084746 353.8445735084
-53.1012658228 -2.8305084746 385.2417406859
-53.0379746835 -2.8305084746 416.6401781878
-52.9746835443 -2.8305084746 447.3186051029
-52.9113924051 -2.8305084746 476.5062444359
-52.8481012658 -2.8305084746 503.4127317087
-52.7848101266 -2.8305084746 527.2629034361
-52.7215189873 -2.8305084746 547.3341938917
-52.6582278481 -2.8305084746 562.9939223598
-52.5949367089 -2.8305084746 573.7336001413
-52.5316455696 -2.8305084746 579.1975332688
-52.4683544304 -2.8305084746 579.2034161564
-52.4050632911 -2.8305084746 573.7532510776
-52.3417721519 -2.8305084746 563.0337186494
-52.2784810127 -2.8305084746 547.4059848589
-52.2151898734 -2.8305084746 527.3857762604
-52.1518987342 -2.8305084746 503.6153062067
-52.0886075949 -2.8305084746 476.8292222599
-52.0253164557 -2.8305084746 447.8171178603
-51.9620253165 -2.8305084746 417.3852835032
-51.8987341772 -2.8305084746 386.3202641390
-51.8354430380 -2.8305084746 355.3564657805
-51.7721518987 -2.8305084746 325.1495621696
-51.7088607595 -2.8305084746 296.2568530254
-51.6455696203 -2.8305084746 269.1250862671
-51.5822784810 -2.8305084746 244.0856428143
-51.5189873418 -2.8305084746 221.3564496709
-51.4556962025 -2.8305084746 201.0495755315
-51.3924050633 -2.8305084746 183.1831958199
-51.3291139241 -2.8305084746 167.6964954463
-51.2658227848 -2.8305084746 154.4660961376
-51.2025316456 -2.8305084746 143.3227271085
-51.1392405063 -2.8305084746 134.0670715620
-51.0759493671 -2.8305084746 126.4839826971
-51.0126582278 -2.8305084746 120.3545387362
-50.9493670886 -2.8305084746 115.4656690197
-50.8860759494 -2.8305084746 111.6173115177
-50.8227848101 -2.8305084746 108.6272430938
-50.7594936709 -2.8305084746 106.3338520244
-50.6962025316 -2.8305084746 104.5971986150
-50.6329113924 -2.8305084746 103.2987400892
-50.5696202532 -2.8305084746 102.3400891696
-50.5063291139 -2.8305084746 101.6411421197
-50.4430379747 -2.8305084746 101.1378616327
-50.3797468354 -2.8305084746 100.7799417934
-50.3164556962 -2.8305084746 100.5285236295
-50.2531645570 -2.8305084746 100.3540756830
-50.1898734177 -2.8305084746 100.2345077887
-50.1265822785 -2.8305084746 100.1535493273
-50.0632911392 -2.8305084746 100.0993958019
-50.0000000000 -2.8305084746 100.0636088644
-55.0000000000 -2.7627118644 100.0242472037
-54.9367088608 -2.7627118644 100.0288762359
-54.8734177215 -2.7627118644 100.0309384226
-54.8101265823 -2.7627118644 100.0277175662
-54.7468354430 -2.7627118644 100.0158795004
-54.6835443038 -2.7627118644 99.9923016955
-54.6202531646 -2.7627118644 99.9558233453
-54.5569620253 -2.7627118644 99.9102480253
-54.4936708861 -2.7627118644 99.8688300993
-54.4303797468 -2.7627118644 99.8602463079
-54.3670886076 -2.7627118644 99.9356986357
-54.3037974684 -2.7627118644 100.1763637827
-54.2405063291 -2.7627118644 100.6999981551
-54.1772151899 -2.7627118644 101.6652573834
-54.1139240506 -2.7627118644 103.2723220718
-54.0506329114 -2.7627118644 105.7588069265
-53.9873417722 -2.7627118644 109.3906397019
-53.9240506329 -2.7627118644 114.4484868326
-53.8607594937 -2.7627118644 121.2111453466
-53.7974683544 -2.7627118644 129.9378687828
-53.7341772152 -2.7627118644 140.8516706436
-53.6708860759 -2.7627118644 154.1252163097
-53.6075949367 -2.7627118644 169.8701042949
-53.5443037975 -2.7627118644 188.1294114846
-53.4810126582 -2.7627118644 208.8726377775
-53.4177215190 -2.7627118644 231.9918720062
-53.3544303797 -2.7627118644 257.2982044752
-53.2911392405 -2.7627118644 284.5180483819
-53.2278481013 -2.7627118644 313.2898802100
-53.1645569620 -2.7627118644 343.1626876748
-53.1012658228 -2.7627118644 373.5978780121
-53.0379746835 -2.7627118644 403.9764100829
-52.9746835443 -2.7627118644 433.6124643193
-52.9113924051 -2.7627118644 461.7741637157
-52.8481012658 -2.7627118644 487.7108839367
-52.7848101266 -2.7627118644 510.6857317634
-52.7215189873 -2.7627118644 530.0109883623
-52.6582278481 -2.7627118644 545.0838121941
-52.5949367089 -2.7627118644 555.4193214773
-52.5316455696 -2.7627118644 560.6783233585
-52.4683544304 -2.7627118644 560.6873855184
-52.4050632911 -2.7627118644 555.4495923132
-52.3417721519 -2.7627118644 545.1451154793
-52.2784810127 -2.7627118644 530.1215771180
-52.2151898734 -2.7627118644 510.8750083990
-52.1518987342 -2.7627118644 488.0229351948
-52.0886075949 -2.7627118644 462.2716875271
-52.0253164557 -2.7627118644 434.3803869091
-51.9620253165 -2.7627118644 405.1241905458
-51.8987341772 -2.7627118644 375.2592648292
-51.8354430380 -2.7627118644 345.4916475899
-51.7721518987 -2.7627118644 316.4516841864
-51.7088607595 -2.7627118644 288.6751455260
-51.6455696203 -2.7627118644 262.5915211775
-51.5822784810 -2.7627118644 238.5193903841
-51.5189873418 -2.7627118644 216.6682613216
-51.4556962025 -2.7627118644 197.1458733076
-51.3924050633 -2.7627118644 179.9696996252
-51.3291139241 -2.7627118644 165.0812745672
-51.2658227848 -2.7627118644 152.3619861556
-51.2025316456 -2.7627118644 141.6491027987
-51.1392405063 -2.7627118644 132.7510076174
-51.0759493671 -2.7627118644 125.4608652661
-51.0126582278 -2.7627118644 119.5682112560
-50.9493670886 -2.7627118644 114.8682061782
-50.8860759494 -2.7627118644 111.1685167103
-50.8227848101 -2.7627118644 108.2939592787
-50.7594936709 -2.7627118644 106.0891654724
-50.6962025316 -2.7627118644 104.4196016844
-50.6329113924 -2.7627118644 103.1713046304
-50.5696202532 -2.7627118644 102.2496878864
-50.5063291139 -2.7627118644 101.5777422478
-50.4430379747 -2.7627118644 101.0939042686
-50.3797468354 -2.7627118644 100.7498114293
-50.3164556962 -2.7627118644 100.5081059399
-50.2531645570 -2.7627118644 100.3403971888
-50.1898734177 -2.7627118644 100.2254483881
-50.1265822785 -2.7627118644 100.1476174780
-50.0632911392 -2.7627118644 100.0955559875
-50.0000000000 -2.7627118644 100.0611515551
-55.0000000000 -2.6949152542 100.0032261193
-54.9367088608 -2.6949152542 99.9916590368
-54.8734177215 -2.6949152542 99.9668167152
-54.8101265823 -2.6949152542 99.9203179895
-54.7468354430 -2.6949152542 99.8411296135
-54.6835443038 -2.6949152542 99.7162312744
-54.6202531646 -2.6949152542 99.5325167499
-54.5569620253 -2.6949152542 99.2804166382
-54.4936708861 -2.6949152542 98.9595878986
-54.4303797468 -2.6949152542 98.5866884403
-54.3670886076 -2.6949152542 98.2047464185
-54.3037974684 -2.6949152542 97.8930181038
-54.2405063291 -2.6949152542 97.7756526219
-54.1772151899 -2.6949152542 98.0271410449
-54.1139240506 -2.6949152542 98.8726058322
-54.0506329114 -2.6949152542 100.5815848931
-53.9873417722 -2.6949152542 103.4550350434
-53.9240506329 -2.6949152542 107.8066052378
-53.8607594937 -2.6949152542 113.9404656122
-53.7974683544 -2.6949152542 122.1287529094
-53.7341772152 -2.6949152542 132.5917393759
-53.6708860759 -2.6949152542 145.4830966221
-53.6075949367 -2.6949152542 160.8813055311
-53.5443037975 -2.6949152542 178.7867527339
-53.4810126582 -2.6949152542 199.1228144278
-53.4177215190 -2.6949152542 221.7386281766
-53.3544303797 -2.6949152542 246.4114453035
-53.2911392405 -2.6949152542 272.8473342360
-53.2278481013 -2.6949152542 300.6802544442
-53.1645569620 -2.6949152542 329.4707376319
-53.1012658228 -2.6949152542 358.7062398376
-53.0379746835 -2.6949152542 387.8054559012
-52.9746835443 -2.6949152542 416.1284948819
-52.9113924051 -2.6949152542 442.9939419587
-52.8481012658 -2.6949152542 467.7027133593
-52.7848101266 -2.6949152542 489.5674952418
-52.7215189873 -2.6949152542 507.9456477096
-52.6582278481 -2.6949152542 522.2728755026
-52.5949367089 -2.6949152542 532.0947612060
-52.5316455696 -2.6949152542 537.0934053733
-52.4683544304 -2.6949152542 537.1068609845
-52.4050632911 -2.6949152542 532.1397077309
-52.3417721519 -2.6949152542 522.3638994058
-52.2784810127 -2.6949152542 508.1098513106
-52.2151898734 -2.6949152542 489.8485356148
-52.1518987342 -2.6949152542 468.1660510645
-52.0886075949 -2.6949152542 443.7326716868
-52.0253164557 -2.6949152542 417.2687161800
-51.9620253165 -2.6949152542 389.5096950351
-51.8987341772 -2.6949152542 361.1730882652
-51.8354430380 -2.6949152542 332.9288071469
-51.7721518987 -2.6949152542 305.3749414897
-51.7088607595 -2.6949152542 279.0198453262
-51.6455696203 -2.6949152542 254.2710297480
-51.5822784810 -2.6949152542 231.4307710787
-51.5189873418 -2.6949152542 210.6978561246
-51.4556962025 -2.6949152542 192.1745107456
-51.3924050633 -2.6949152542 175.8773140489
-51.3291139241 -2.6949152542 161.7507922651
-51.2658227848 -2.6949152542 149.6824032902
-51.2025316456 -2.6949152542 139.5177431921
-51.1392405063 -2.6949152542 131.0750009325
-51.0759493671 -2.6949152542 124.1579257997
-51.0126582278 -2.6949152542 118.5668236571
-50.9493670886 -2.6949152542 114.1073375894
-50.8860759494 -2.6949152542 110.5969767782
-50.8227848101 -2.6949152542 107.8695225298
-50.7594936709 -2.6949152542 105.7775572875
-50.6962025316 -2.6949152542 104.1934320943
-50.6329113924 -2.6949152542 103.0090156461
-50.5696202532 -2.6949152542 102.1345619037
-50.5063291139 -2.6949152542 101.4970025471
-50.4430379747 -2.6949152542 101.0379245904
-50.3797468354 -2.6949152542 100.7114404276
-50.3164556962 -2.6949152542 100.4821040238
-50.2531645570 -2.6949152542 100.3229776343
-50.1898734177 -2.6949152542 100.2139112468
-50.1265822785 -2.6949152542 100.1400632714
-50.0632911392 -2.6949152542 100.0906659861
-50.0000000000 -2.6949152542 100.0580221731
-55.0000000000 -2.6271186441 99.9759102194
-54.9367088608 -2.6271186441 99.9432045003
-54.8734177215 -2.6271186441 99.8832102353
-54.8101265823 -2.6271186441 99.7801239759
-54.7468354430 -2.6271186441 99.6128274375
-54.6835443038 -2.6271186441 99.3553428483
-54.6202531646 -2.6271186441 98.9789430895
-54.5569620253 -2.6271186441 98.4566046669
-54.4936708861 -2.6271186441 97.7702993551
-54.4303797468 -2.6271186441 96.9211647286
-54.3670886076 -2.6271186441 95.9418825739
-54.3037974684 -2.6271186441 94.9097337185
-54.2405063291 -2.6271186441 93.9579984676
-54.1772151899 -2.6271186441 93.2829105529
-54.1139240506 -2.6271186441 93.1435111231
-54.0506329114 -2.6271186441 93.8526282959
-53.9873417722 -2.6271186441 95.7587550852
-53.9240506329 -2.6271186441 99.2204987853
-53.8607594937 -2.6271186441 104.5770296808
-53.7974683544 -2.6271186441 112.1190310206
-53.7341772152 -2.6271186441 122.0646609260
-53.6708860759 -2.6271186441 134.5439024333
-53.6075949367 -2.6271186441 149.5926850615
-53.5443037975 -2.6271186441 167.1558808801
-53.4810126582 -2.6271186441 187.0963792404
-53.4177215190 -2.6271186441 209.2064675341
-53.3544303797 -2.6271186441 233.2179236443
-53.2911392405 -2.6271186441 258.8084224532
-53.2278481013 -2.6271186441 285.6036383696
-53.1645569620 -2.6271186441 313.1762211637
-53.1012658228 -2.6271186441 341.0441266195
-53.0379746835 -2.6271186441 368.6712951856
-52.9746835443 -2.6271186441 395.4733499039
-52.9113924051 -2.6271186441 420.8300121727
-52.8481012658 -2.6271186441 444.1046204582
-52.7848101266 -2.6271186441 464.6698102263
-52.7215189873 -2.6271186441 481.9373324669
-52.6582278481 -2.6271186441 495.3893033262
-52.5949367089 -2.6271186441 504.6079302525
-52.5316455696 -2.6271186441 509.3009113141
-52.4683544304 -2.6271186441 509.3201690697
-52.4050632911 -2.6271186441 504.6722580030
-52.3417721519 -2.6271186441 495.5195773115
-52.2784810127 -2.6271186441 482.1723416980
-52.2151898734 -2.6271186441 465.0720369836
-52.1518987342 -2.6271186441 444.7677523091
-52.0886075949 -2.6271186441 421.8872868266
-52.0253164557 -2.6271186441 397.1052418290
-51.9620253165 -2.6271186441 371.1104130006
-51.8987341772 -2.6271186441 344.5746956735
-51.8354430380 -2.6271186441 318.1254320998
-51.7721518987 -2.6271186441 292.3227041278
-51.7088607595 -2.6271186441 267.6425593203
-51.6455696203 -2.6271186441 244.4666105544
-51.5822784810 -2.6271186441 223.0779236859
-51.5189873418 -2.6271186441 203.6626520423
-51.4556962025 -2.6271186441 186.3165247238
-51.3924050633 -2.6271186441 171.0550671895
-51.3291139241 -2.6271186441 157.8263312089
-51.2658227848 -2.6271186441 146.5249270906
-51.2025316456 -2.6271186441 137.0062637682
-51.1392405063 -2.6271186441 129.1000848787
-51.0759493671 -2.6271186441 122.6226120730
-51.0126582278 -2.6271186441 117.3868424180
-50.9493670886 -2.6271186441 113.2107710039
-50.8860759494 -2.6271186441 109.9235048898
-50.8227848101 -2.6271186441 107.3693891135
-50.7594936709 -2.6271186441 105.4103749771
-50.6962025316 -2.6271186441 103.9269260246
-50.6329113924 -2.6271186441 102.8177830435
-50.5696202532 -2.6271186441 101.9989036432
-50.5063291139 -2.6271186441 101.4018632301
-50.4430379747 -2.6271186441 100.9719611511
-50.3797468354 -2.6271186441 100.6662261048
-50.3164556962 -2.6271186441 100.4514647656
-50.2531645570 -2.6271186441 100.3024513689
-50.1898734177 -2.6271186441 100.2003165004
-50.1265822785 -2.6271186441 100.1311618009
-50.0632911392 -2.6271186441 100.0849038717
-50.0000000000 -2.6271186441 100.0543346777
-55.0000000000 -2.5593220339 99.9420284004
-54.9367088608 -2.5593220339 99.8829913754
-54.8734177215 -2.5593220339 99.7791656672
-54.8101265823 -2.5593220339 99.6054680017
-54.7468354430 -2.5593220339 99.3281739310
-54.6835443038 -2.5593220339 98.9051181997
-54.6202531646 -2.5593220339 98.2880793807
-54.5569620253 -2.5593220339 97.4282921733
-54.4936708861 -2.5593220339 96.2857728889
-54.4303797468 -2.5593220339 94.8425257646
-54.3670886076 -2.5593220339 93.1187309443
-54.3037974684 -2.5593220339 91.1898459279
-54.2405063291 -2.5593220339 89.2014705901
-54.1772151899 -2.5593220339 87.3782123522
-54.1139240506 -2.5593220339 86.0230019406
-54.0506329114 -2.5593220339 85.5045423655
-53.9873417722 -2.5593220339 86.2327213799
-53.9240506329 -2.5593220339 88.6244418013
-53.8607594937 -2.5593220339 93.0647330634
-53.7974683544 -2.5593220339 99.8694593979
-53.7341772152 -2.5593220339 109.2559022428
-53.6708860759 -2.5593220339 121.3258590438
-53.6075949367 -2.5593220339 136.0630626702
-53.5443037975 -2.5593220339 153.3434776521
-53.4810126582 -2.5593220339 172.9543026849
-53.4177215190 -2.5593220339 194.6160597392
-53.3544303797 -2.5593220339 218.0023129613
-53.2911392405 -2.5593220339 242.7531601376
-53.2278481013 -2.5593220339 268.4810872825
-53.1645569620 -2.5593220339 294.7702997534
-53.1012658228 -2.5593220339 321.1725464597
-53.0379746835 -2.5593220339 347.2033195782
-52.9746835443 -2.5593220339 372.3420752756
-52.9113924051 -2.5593220339 396.0390175539
-52.8481012658 -2.5593220339 417.7294236451
-52.7848101266 -2.5593220339 436.8548914959
-52.7215189873 -2.5593220339 452.8895893039
-52.6582278481 -2.5593220339 465.3687670098
-52.5949367089 -2.5593220339 473.9164895017
-52.5316455696 -2.5593220339 478.2697070694
-52.4683544304 -2.5593220339 478.2962738211
-52.4050632911 -2.5593220339 474.0052318973
-52.3417721519 -2.5593220339 465.5484845571
-52.2784810127 -2.5593220339 453.2137928085
-52.2151898734 -2.5593220339 437.4097774625
-52.1518987342 -2.5593220339 418.6442373699
-52.0886075949 -2.5593220339 397.4975651458
-52.0253164557 -2.5593220339 374.5933276147
-51.9620253165 -2.5593220339 350.5681684397
-51.8987341772 -2.5593220339 326.0430907150
-51.8354430380 -2.5593220339 301.5979104090
-51.7721518987 -2.5593220339 277.7502749486
-51.7088607595 -2.5593220339 254.9401628305
-51.6455696203 -2.5593220339 233.5202724097
-51.5822784810 -2.5593220339 213.7522216551
-51.5189873418 -2.5593220339 195.8080590037
-51.4556962025 -2.5593220339 179.7762601223
-51.3924050633 -2.5593220339 165.6711741049
-51.3291139241 -2.5593220339 153.4447888787
-51.2658227848 -2.5593220339 142.9997002053
-51.2025316456 -2.5593220339 134.2022727872
-51.1392405063 -2.5593220339 126.8951507071
-51.0759493671 -2.5593220339 120.9084806326
-51.0126582278 -2.5593220339 116.0694289759
-50.9493670886 -2.5593220339 112.2097814693
-50.8860759494 -2.5593220339 109.1715938516
-50.8227848101 -2.5593220339 106.8110052480
-50.7594936709 -2.5593220339 105.0004270089
-50.6962025316 -2.5593220339 103.6293800409
-50.6329113924 -2.5593220339 102.6042776140
-50.5696202532 -2.5593220339 101.8474452895
-50.5063291139 -2.5593220339 101.2956430540
-50.4430379747 -2.5593220339 100.8983149620
-50.3797468354 -2.5593220339 100.6157456780
-50.3164556962 -2.5593220339 100.4172569586
-50.2531645570 -2.5593220339 100.2795344131
-50.1898734177 -2.5593220339 100.1851383764
-50.1265822785 -2.5593220339 100.1212235778
-50.0632911392 -2.5593220339 100.0784706448
-50.0000000000 -2.5593220339 100.0502177005
-55.0000000000 -2.4915254237 99.9019446290
-54.9367088608 -2.4915254237 99.8116440983
-54.8734177215 -2.4915254237 99.6557321400
-54.8101265823 -2.4915254237 99.3980730605
-54.7468354430 -2.4915254237 98.9899310826
-54.6835443038 -2.4915254237 98.3698741696
-54.6202531646 -2.4915254237 97.4664987862
-54.5569620253 -2.4915254237 96.2052251515
-54.4936708861 -2.4915254237 94.5200758156
-54.4303797468 -2.4915254237 92.3705378095
-54.3670886076 -2.4915254237 89.7623352085
-54.3037974684 -2.4915254237 86.7693996836
-54.2405063291 -2.4915254237 83.5529060789
-54.1772151899 -2.4915254237 80.3724435988
-54.1139240506 -2.4915254237 77.5846967133
-54.0506329114 -2.4915254237 75.6266650037
-53.9873417722 -2.4915254237 74.9833180176
-53.9240506329 -2.4915254237 76.1430728050
